 proteinId	goAcc
71812	GO:0003735
71817	GO:0006355
71817	GO:0005622
71817	GO:0003700
71823	GO:0008270
71823	GO:0006350
71823	GO:0005634
71823	GO:0003677
71970	GO:0007242
71970	GO:0007165
71970	GO:0004629
71970	GO:0006629
71970	GO:0004435
71970	GO:0006412
71970	GO:0005840
71970	GO:0005622
71970	GO:0003735
71994	GO:0006512
71994	GO:0006464
71994	GO:0004840
72012	GO:0016758
72012	GO:0016051
72057	GO:0008270
72057	GO:0006355
72057	GO:0005634
72057	GO:0003700
72057	GO:0006350
72057	GO:0003677
72072	GO:0003824
72076	GO:0008270
72076	GO:0006355
72076	GO:0005634
72076	GO:0003700
72076	GO:0006350
72076	GO:0003677
72086	GO:0008237
72086	GO:0006508
72108	GO:0006259
72108	GO:0004518
72108	GO:0003676
72108	GO:0006281
72108	GO:0004519
72183	GO:0045735
72259	GO:0004871
72287	GO:0008757
72287	GO:0008173
72287	GO:0006396
72287	GO:0003723
72287	GO:0051336
72287	GO:0016787
72287	GO:0003923
72321	GO:0006508
72321	GO:0004289
72339	GO:0016787
72339	GO:0008152
72339	GO:0005975
72339	GO:0003824
72339	GO:0016998
72339	GO:0008843
72339	GO:0004568
72379	GO:0004867
72379	GO:0042557
72379	GO:0042556
72379	GO:0035004
72379	GO:0019914
72379	GO:0019912
72379	GO:0019199
72379	GO:0018720
72379	GO:0016909
72379	GO:0016908
72379	GO:0016773
72379	GO:0016538
72379	GO:0016307
72379	GO:0008819
72379	GO:0008607
72379	GO:0008545
72379	GO:0008443
72379	GO:0008384
72379	GO:0008349
72379	GO:0008339
72379	GO:0008338
72379	GO:0004718
72379	GO:0004716
72379	GO:0004715
72379	GO:0004714
72379	GO:0004712
72379	GO:0004711
72379	GO:0004710
72379	GO:0004709
72379	GO:0004708
72379	GO:0004707
72379	GO:0004706
72379	GO:0004705
72379	GO:0004704
72379	GO:0004703
72379	GO:0004702
72379	GO:0004701
72379	GO:0004700
72379	GO:0004698
72379	GO:0004697
72379	GO:0004696
72379	GO:0004695
72379	GO:0004694
72379	GO:0004693
72379	GO:0004692
72379	GO:0004690
72379	GO:0004689
72379	GO:0004688
72379	GO:0004686
72379	GO:0004683
72379	GO:0004681
72379	GO:0004680
72379	GO:0004679
72379	GO:0004677
72379	GO:0004676
72379	GO:0004675
72383	GO:0016020
72383	GO:0008643
72383	GO:0005351
72383	GO:0016021
72383	GO:0006810
72383	GO:0005215
72383	GO:0008733
72408	GO:0007018
72408	GO:0005875
72408	GO:0005524
72408	GO:0003777
72459	GO:0016308
72459	GO:0004431
72521	GO:0045941
72521	GO:0008270
72521	GO:0008159
72521	GO:0005634
72524	GO:0006355
72524	GO:0005634
72524	GO:0003677
72526	GO:0046559
72526	GO:0045493
72526	GO:0005576
72549	GO:0019167
72549	GO:0018795
72549	GO:0018794
72549	GO:0018793
72549	GO:0018792
72549	GO:0018791
72549	GO:0018790
72549	GO:0016831
72549	GO:0008694
72549	GO:0008488
72549	GO:0004611
72567	GO:0030248
72567	GO:0005975
72567	GO:0005576
72567	GO:0004553
72568	GO:0005975
72568	GO:0004553
72602	GO:0006412
72602	GO:0005840
72602	GO:0005622
72602	GO:0003735
72605	GO:0016020
72605	GO:0004930
72606	GO:0006512
72606	GO:0006464
72606	GO:0004839
72606	GO:0003824
72606	GO:0004842
72611	GO:0008270
72611	GO:0006355
72611	GO:0005634
72611	GO:0003700
72611	GO:0006350
72611	GO:0003677
72612	GO:0008237
72612	GO:0006508
72612	GO:0004226
72615	GO:0006422
72615	GO:0005524
72615	GO:0004815
72615	GO:0006430
72615	GO:0004824
72615	GO:0006418
72615	GO:0005737
72615	GO:0004812
72615	GO:0003676
72632	GO:0005975
72632	GO:0004553
72632	GO:0005509
72632	GO:0004557
72643	GO:0006526
72643	GO:0005524
72643	GO:0004055
72685	GO:0006098
72685	GO:0004616
72704	GO:0005975
72704	GO:0004553
72780	GO:0006355
72780	GO:0005634
72780	GO:0003677
72800	GO:0004308
72859	GO:0005554
72896	GO:0030176
72896	GO:0009059
72907	GO:0004339
72918	GO:0006412
72918	GO:0005840
72918	GO:0005622
72918	GO:0003735
72922	GO:0016020
72922	GO:0006865
72922	GO:0005279
72922	GO:0006810
72993	GO:0008270
72993	GO:0006350
72993	GO:0005634
72993	GO:0003677
73016	GO:0016491
73016	GO:0006118
73016	GO:0050660
73016	GO:0016614
73016	GO:0008812
73024	GO:0016021
73024	GO:0007186
73024	GO:0001584
73039	GO:0006468
73039	GO:0005524
73039	GO:0004713
73101	GO:0005975
73101	GO:0004553
73103	GO:0050826
73103	GO:0050825
73103	GO:0042309
73103	GO:0006412
73103	GO:0005840
73103	GO:0005622
73103	GO:0003735
73104	GO:0008270
73104	GO:0006355
73104	GO:0005634
73104	GO:0003700
73104	GO:0006350
73104	GO:0003677
73110	GO:0008080
73110	GO:0004145
73119	GO:0006468
73119	GO:0005524
73119	GO:0004672
73119	GO:0004713
73119	GO:0004674
73134	GO:0005992
73134	GO:0003825
73173	GO:0007154
73173	GO:0005618
73173	GO:0005576
73179	GO:0051118
73190	GO:0008408
73190	GO:0006260
73190	GO:0003887
73190	GO:0003677
73190	GO:0000166
73190	GO:0019984
73190	GO:0016452
73190	GO:0016451
73190	GO:0016450
73190	GO:0016449
73190	GO:0016448
73190	GO:0016000
73190	GO:0015999
73190	GO:0003895
73190	GO:0003894
73190	GO:0003893
73190	GO:0003891
73190	GO:0003890
73190	GO:0003889
73231	GO:0006412
73231	GO:0005840
73231	GO:0005622
73231	GO:0003735
73250	GO:0016020
73250	GO:0006810
73250	GO:0005215
73344	GO:0006118
73344	GO:0004497
73417	GO:0006355
73417	GO:0005634
73417	GO:0003677
73508	GO:0008026
73508	GO:0005524
73508	GO:0004386
73508	GO:0003676
73513	GO:0008152
73513	GO:0003951
73517	GO:0005509
73523	GO:0006979
73523	GO:0004601
73525	GO:0008565
73525	GO:0005737
73525	GO:0005643
73525	GO:0005634
73525	GO:0000059
73525	GO:0008283
73525	GO:0008262
73525	GO:0006915
73536	GO:0016491
73536	GO:0006520
73536	GO:0004354
73559	GO:0008270
73559	GO:0006355
73559	GO:0005634
73559	GO:0003700
73559	GO:0006350
73559	GO:0003677
73564	GO:0006511
73564	GO:0005839
73564	GO:0004175
73564	GO:0004298
73564	GO:0004299
73571	GO:0006118
73571	GO:0005746
73571	GO:0005489
73571	GO:0008121
73574	GO:0017111
73574	GO:0000166
73574	GO:0005524
73574	GO:0030163
73574	GO:0016787
73574	GO:0005737
73574	GO:0005634
73604	GO:0003993
73618	GO:0008757
73618	GO:0006633
73618	GO:0003824
73618	GO:0016740
73618	GO:0008152
73618	GO:0008168
73618	GO:0016491
73618	GO:0008270
73618	GO:0048037
73621	GO:0008757
73621	GO:0006633
73621	GO:0003824
73621	GO:0016740
73621	GO:0008152
73621	GO:0031177
73621	GO:0048037
73623	GO:0006725
73623	GO:0004497
73623	GO:0016491
73623	GO:0008152
73623	GO:0006118
73623	GO:0018658
73631	GO:0006118
73632	GO:0030248
73632	GO:0005975
73632	GO:0005576
73632	GO:0004553
73632	GO:0016787
73632	GO:0008152
73632	GO:0003824
73638	GO:0030248
73638	GO:0005975
73638	GO:0005576
73638	GO:0004553
73643	GO:0030248
73643	GO:0005975
73643	GO:0005576
73643	GO:0004553
73646	GO:0008094
73646	GO:0006270
73646	GO:0005524
73646	GO:0003677
73646	GO:0005634
73646	GO:0042626
73646	GO:0042625
73646	GO:0042624
73646	GO:0042623
73646	GO:0017116
73646	GO:0016887
73646	GO:0015616
73646	GO:0015462
73646	GO:0008186
73646	GO:0008026
73646	GO:0004004
73646	GO:0004003
73647	GO:0030125
73647	GO:0006886
73654	GO:0006355
73654	GO:0005634
73654	GO:0003677
73665	GO:0006096
73665	GO:0005524
73665	GO:0004396
73678	GO:0005509
73689	GO:0008270
73689	GO:0005634
73689	GO:0003676
73690	GO:0016951
73690	GO:0016950
73690	GO:0016949
73690	GO:0016948
73690	GO:0008901
73697	GO:0046961
73697	GO:0046933
73697	GO:0003936
73733	GO:0044267
73733	GO:0005524
73733	GO:0005515
73733	GO:0003763
73764	GO:0016020
73764	GO:0006810
73764	GO:0005337
73765	GO:0006412
73765	GO:0005840
73765	GO:0005622
73765	GO:0003735
73774	GO:0008152
73774	GO:0003824
73774	GO:0003987
73778	GO:0006260
73778	GO:0005663
73778	GO:0003677
73778	GO:0017111
73778	GO:0000166
73778	GO:0019984
73778	GO:0016452
73778	GO:0016451
73778	GO:0016450
73778	GO:0016449
73778	GO:0016448
73778	GO:0016000
73778	GO:0015999
73778	GO:0003895
73778	GO:0003894
73778	GO:0003893
73778	GO:0003891
73778	GO:0003890
73778	GO:0003889
73778	GO:0003887
73783	GO:0051087
73783	GO:0042803
73783	GO:0006457
73783	GO:0000774
73790	GO:0016021
73790	GO:0007186
73790	GO:0001584
73790	GO:0046961
73790	GO:0046933
73790	GO:0016469
73790	GO:0015986
73790	GO:0005739
73790	GO:0003936
73792	GO:0008270
73792	GO:0006355
73792	GO:0005634
73792	GO:0003700
73809	GO:0006508
73809	GO:0004222
73809	GO:0008717
73809	GO:0004244
73818	GO:0006979
73818	GO:0006118
73818	GO:0004096
73837	GO:0016149
73837	GO:0006415
73837	GO:0005737
73840	GO:0006412
73840	GO:0005840
73840	GO:0005622
73840	GO:0003735
73842	GO:0006166
73842	GO:0004001
73846	GO:0016651
73846	GO:0006118
73846	GO:0005743
73853	GO:0006118
73853	GO:0016491
73853	GO:0004128
73862	GO:0004239
73873	GO:0008652
73873	GO:0006561
73873	GO:0004349
73873	GO:0003723
73873	GO:0005737
73876	GO:0008270
73876	GO:0008237
73876	GO:0006508
73895	GO:0003676
73897	GO:0006508
73897	GO:0004295
73897	GO:0004263
73903	GO:0017057
73903	GO:0006098
73924	GO:0046961
73924	GO:0046933
73924	GO:0016469
73924	GO:0015986
73924	GO:0042626
73924	GO:0016021
73924	GO:0006810
73924	GO:0005524
73924	GO:0016887
73924	GO:0017111
73924	GO:0000166
73933	GO:0003676
73934	GO:0016597
73934	GO:0008152
73934	GO:0009082
73934	GO:0003984
73937	GO:0006207
73937	GO:0004070
73937	GO:0009348
73937	GO:0006520
73937	GO:0004585
73937	GO:0016743
73937	GO:0016597
73967	GO:0005622
73967	GO:0003779
73997	GO:0000062
74017	GO:0003676
74020	GO:0006207
74020	GO:0004590
74026	GO:0008654
74026	GO:0003881
74030	GO:0008287
74030	GO:0006470
74030	GO:0004722
74030	GO:0003824
74030	GO:0030357
74030	GO:0017023
74030	GO:0017020
74030	GO:0017018
74030	GO:0015071
74030	GO:0008597
74030	GO:0008420
74030	GO:0005963
74030	GO:0004724
74030	GO:0004723
74030	GO:0004721
74030	GO:0000158
74041	GO:0016769
74041	GO:0009058
74041	GO:0004069
74047	GO:0006260
74047	GO:0005971
74047	GO:0004748
74057	GO:0016020
74057	GO:0006812
74057	GO:0005261
74057	GO:0006811
74057	GO:0005216
74070	GO:0016020
74070	GO:0006865
74070	GO:0005279
74070	GO:0006810
74080	GO:0015940
74080	GO:0004592
74091	GO:0008270
74091	GO:0006355
74091	GO:0005634
74091	GO:0003700
74091	GO:0006350
74091	GO:0003677
74099	GO:0005634
74103	GO:0008152
74103	GO:0005737
74103	GO:0004364
74118	GO:0030357
74118	GO:0017023
74118	GO:0017020
74118	GO:0017018
74118	GO:0015071
74118	GO:0008597
74118	GO:0008420
74118	GO:0005963
74118	GO:0004724
74118	GO:0004723
74118	GO:0004721
74118	GO:0000158
74122	GO:0046835
74122	GO:0006012
74122	GO:0005524
74122	GO:0004335
74122	GO:0016310
74122	GO:0016301
74122	GO:0016773
74122	GO:0008152
74122	GO:0005737
74123	GO:0009082
74123	GO:0003984
74129	GO:0009611
74129	GO:0004867
74156	GO:0006508
74156	GO:0004194
74156	GO:0004190
74158	GO:0008270
74158	GO:0008237
74158	GO:0006508
74162	GO:0008026
74162	GO:0005524
74162	GO:0003676
74162	GO:0004386
74162	GO:0019177
74162	GO:0019176
74162	GO:0016818
74162	GO:0016462
74162	GO:0008828
74162	GO:0008796
74162	GO:0008758
74162	GO:0008722
74162	GO:0004787
74162	GO:0000810
74168	GO:0004582
74187	GO:0017111
74187	GO:0000166
74187	GO:0005524
74194	GO:0016491
74194	GO:0008152
74194	GO:0004090
74215	GO:0016021
74215	GO:0009410
74223	GO:0005975
74223	GO:0004553
74228	GO:0016491
74228	GO:0016717
74228	GO:0016020
74228	GO:0006636
74228	GO:0050184
74235	GO:0009186
74235	GO:0004748
74241	GO:0003676
74252	GO:0006413
74252	GO:0003743
74258	GO:0006432
74258	GO:0005737
74258	GO:0005524
74258	GO:0004826
74258	GO:0009328
74278	GO:0016491
74278	GO:0006118
74278	GO:0015036
74282	GO:0016808
74282	GO:0008991
74282	GO:0008243
74282	GO:0008132
74282	GO:0004289
74282	GO:0004252
74289	GO:0005737
74289	GO:0005634
74318	GO:0008565
74318	GO:0005737
74318	GO:0005643
74318	GO:0005634
74318	GO:0000059
74318	GO:0016303
74318	GO:0015073
74318	GO:0015072
74318	GO:0004429
74323	GO:0005524
74323	GO:0003677
74323	GO:0008026
74323	GO:0004386
74323	GO:0003676
74323	GO:0016567
74323	GO:0008270
74323	GO:0004842
74323	GO:0000151
74323	GO:0042626
74323	GO:0042625
74323	GO:0042624
74323	GO:0042623
74323	GO:0017116
74323	GO:0016887
74323	GO:0015616
74323	GO:0015462
74323	GO:0008186
74323	GO:0008094
74323	GO:0004004
74323	GO:0004003
74346	GO:0006412
74346	GO:0005525
74346	GO:0006414
74346	GO:0003746
74346	GO:0008547
74346	GO:0003924
74351	GO:0006118
74351	GO:0004497
74351	GO:0016491
74351	GO:0004499
74366	GO:0016810
74366	GO:0006807
74366	GO:0047419
74366	GO:0018749
74366	GO:0018748
74366	GO:0017159
74366	GO:0016811
74366	GO:0009017
74366	GO:0008759
74366	GO:0008418
74366	GO:0004407
74375	GO:0016564
74375	GO:0006808
74379	GO:0006696
74379	GO:0005783
74379	GO:0000247
74390	GO:0003723
74400	GO:0006468
74400	GO:0005524
74400	GO:0004672
74400	GO:0004713
74400	GO:0004674
74406	GO:0006511
74406	GO:0004221
74406	GO:0004197
74409	GO:0006412
74409	GO:0005840
74409	GO:0005622
74409	GO:0003735
74421	GO:0016020
74421	GO:0006810
74421	GO:0005488
74421	GO:0005743
74444	GO:0006350
74444	GO:0003899
74444	GO:0003677
74444	GO:0046983
74444	GO:0003902
74444	GO:0003901
74444	GO:0003900
74449	GO:0006508
74449	GO:0005524
74449	GO:0004222
74449	GO:0017111
74449	GO:0000166
74449	GO:0030163
74449	GO:0016020
74449	GO:0016021
74449	GO:0008270
74449	GO:0030402
74449	GO:0008319
74449	GO:0008133
74449	GO:0004249
74453	GO:0016491
74453	GO:0006631
74453	GO:0008691
74462	GO:0016021
74462	GO:0009003
74462	GO:0006465
74462	GO:0005787
74462	GO:0008234
74462	GO:0008233
74476	GO:0003824
74480	GO:0003847
74498	GO:0006413
74498	GO:0003743
74502	GO:0016491
74502	GO:0008152
74502	GO:0004030
74505	GO:0030259
74505	GO:0030246
74505	GO:0016758
74505	GO:0005975
74505	GO:0004577
74517	GO:0003824
74517	GO:0006508
74517	GO:0004185
74517	GO:0004187
74531	GO:0006355
74531	GO:0003700
74531	GO:0003677
74568	GO:0006412
74568	GO:0005840
74568	GO:0005622
74568	GO:0003735
74568	GO:0003723
74576	GO:0006355
74576	GO:0005634
74576	GO:0003677
74622	GO:0008026
74622	GO:0005524
74622	GO:0004386
74622	GO:0003676
74622	GO:0009035
74624	GO:0003676
74635	GO:0016020
74635	GO:0015297
74635	GO:0015238
74635	GO:0006855
74635	GO:0008081
74635	GO:0006281
74635	GO:0005634
74682	GO:0045449
74682	GO:0030528
74682	GO:0005634
74682	GO:0019177
74682	GO:0019176
74682	GO:0016818
74682	GO:0016462
74682	GO:0008828
74682	GO:0008796
74682	GO:0008758
74682	GO:0008722
74682	GO:0004787
74682	GO:0000810
74693	GO:0030792
74693	GO:0019702
74693	GO:0018707
74693	GO:0018423
74693	GO:0016436
74693	GO:0016435
74693	GO:0016434
74693	GO:0016433
74693	GO:0016431
74693	GO:0016427
74693	GO:0016426
74693	GO:0016424
74693	GO:0016423
74693	GO:0016300
74693	GO:0016279
74693	GO:0016278
74693	GO:0016274
74693	GO:0016273
74693	GO:0016205
74693	GO:0009383
74693	GO:0009008
74693	GO:0008650
74693	GO:0008649
74693	GO:0008425
74693	GO:0008326
74693	GO:0008276
74693	GO:0008175
74693	GO:0008174
74693	GO:0008173
74693	GO:0008172
74693	GO:0008171
74693	GO:0008170
74693	GO:0008169
74693	GO:0008168
74693	GO:0003880
74693	GO:0000179
74701	GO:0006412
74701	GO:0005525
74701	GO:0008547
74701	GO:0003924
74711	GO:0016310
74711	GO:0016301
74711	GO:0005524
74711	GO:0004631
74725	GO:0008483
74725	GO:0006520
74725	GO:0009058
74725	GO:0003824
74725	GO:0016769
74725	GO:0004069
74765	GO:0005515
74771	GO:0016020
74774	GO:0003676
74797	GO:0008605
74797	GO:0008603
74797	GO:0005956
74797	GO:0005952
74797	GO:0004691
74797	GO:0004682
74797	GO:0004672
74807	GO:0006470
74807	GO:0004721
74818	GO:0008026
74818	GO:0005524
74818	GO:0003676
74818	GO:0004386
74818	GO:0019177
74818	GO:0019176
74818	GO:0016818
74818	GO:0016462
74818	GO:0008828
74818	GO:0008796
74818	GO:0008758
74818	GO:0008722
74818	GO:0004787
74818	GO:0000810
74848	GO:0008270
74851	GO:0042626
74851	GO:0042625
74851	GO:0042624
74851	GO:0042623
74851	GO:0017116
74851	GO:0016887
74851	GO:0015616
74851	GO:0015462
74851	GO:0008186
74851	GO:0008094
74851	GO:0008026
74851	GO:0004004
74851	GO:0004003
74854	GO:0016020
74854	GO:0006633
74854	GO:0005783
74854	GO:0005506
74854	GO:0004768
74854	GO:0016491
74861	GO:0009966
74861	GO:0009607
74884	GO:0016787
74884	GO:0030357
74884	GO:0017023
74884	GO:0017020
74884	GO:0017018
74884	GO:0015071
74884	GO:0008597
74884	GO:0008420
74884	GO:0005963
74884	GO:0004724
74884	GO:0004723
74884	GO:0004721
74884	GO:0000158
74902	GO:0015629
74902	GO:0007010
74902	GO:0003779
74902	GO:0030036
74907	GO:0008026
74907	GO:0005524
74907	GO:0004386
74907	GO:0003676
74907	GO:0017111
74907	GO:0000166
74907	GO:0019177
74907	GO:0019176
74907	GO:0016818
74907	GO:0016462
74907	GO:0008828
74907	GO:0008796
74907	GO:0008758
74907	GO:0008722
74907	GO:0004787
74907	GO:0000810
74913	GO:0016740
74913	GO:0008152
74913	GO:0016769
74913	GO:0009058
74913	GO:0004400
74913	GO:0000105
74943	GO:0008168
74943	GO:0008152
74943	GO:0017183
74943	GO:0004164
74947	GO:0006508
74947	GO:0004197
74947	GO:0001509
74947	GO:0051336
74947	GO:0016787
74947	GO:0003923
74953	GO:0016021
74953	GO:0006810
74953	GO:0005215
74983	GO:0016491
74983	GO:0008152
74983	GO:0006099
74983	GO:0005739
74983	GO:0004449
74983	GO:0004448
74989	GO:0006355
74989	GO:0003677
75000	GO:0016836
75000	GO:0008152
75000	GO:0016829
75000	GO:0009316
75000	GO:0009098
75000	GO:0003861
75001	GO:0005509
75009	GO:0004523
75009	GO:0003723
75009	GO:0004524
75015	GO:0005975
75015	GO:0004553
75015	GO:0004557
75021	GO:0016020
75021	GO:0008643
75021	GO:0005351
75021	GO:0016021
75021	GO:0006810
75021	GO:0005215
75021	GO:0008733
75024	GO:0016020
75024	GO:0015992
75024	GO:0046961
75024	GO:0046933
75024	GO:0003936
75032	GO:0044267
75032	GO:0005524
75032	GO:0005515
75032	GO:0006355
75032	GO:0003677
75056	GO:0005524
75056	GO:0004849
75056	GO:0008974
75056	GO:0005975
75056	GO:0016301
75056	GO:0009058
75063	GO:0008094
75063	GO:0006270
75063	GO:0005524
75063	GO:0003677
75063	GO:0005634
75063	GO:0042626
75063	GO:0042625
75063	GO:0042624
75063	GO:0042623
75063	GO:0017116
75063	GO:0016887
75063	GO:0015616
75063	GO:0015462
75063	GO:0008186
75063	GO:0008026
75063	GO:0004004
75063	GO:0004003
75069	GO:0019984
75069	GO:0016452
75069	GO:0016451
75069	GO:0016450
75069	GO:0016449
75069	GO:0016448
75069	GO:0016000
75069	GO:0015999
75069	GO:0003895
75069	GO:0003894
75069	GO:0003893
75069	GO:0003891
75069	GO:0003890
75069	GO:0003889
75069	GO:0003887
75072	GO:0005554
75072	GO:0016817
75078	GO:0003676
75078	GO:0019984
75078	GO:0016452
75078	GO:0016451
75078	GO:0016450
75078	GO:0016449
75078	GO:0016448
75078	GO:0016000
75078	GO:0015999
75078	GO:0003895
75078	GO:0003894
75078	GO:0003893
75078	GO:0003891
75078	GO:0003890
75078	GO:0003889
75078	GO:0003887
75079	GO:0009116
75079	GO:0016978
75079	GO:0009156
75079	GO:0004749
75079	GO:0009165
75102	GO:0006396
75102	GO:0005622
75105	GO:0046961
75105	GO:0046933
75105	GO:0016469
75105	GO:0015986
75105	GO:0005524
75105	GO:0003676
75116	GO:0016021
75128	GO:0008026
75128	GO:0005524
75128	GO:0004386
75128	GO:0003676
75128	GO:0019177
75128	GO:0019176
75128	GO:0016818
75128	GO:0016462
75128	GO:0008828
75128	GO:0008796
75128	GO:0008758
75128	GO:0008722
75128	GO:0004787
75128	GO:0000810
75139	GO:0016567
75139	GO:0008270
75139	GO:0004842
75139	GO:0000151
75139	GO:0005634
75139	GO:0003676
75146	GO:0016740
75146	GO:0008152
75159	GO:0006508
75159	GO:0004179
75159	GO:0008270
75159	GO:0008237
75165	GO:0016021
75165	GO:0006810
75165	GO:0005215
75169	GO:0016791
75169	GO:0008152
75175	GO:0006118
75175	GO:0003995
75175	GO:0016491
75175	GO:0019109
75175	GO:0017099
75175	GO:0016937
75184	GO:0004402
75195	GO:0007242
75204	GO:0005554
75205	GO:0006289
75205	GO:0005634
75205	GO:0003684
75226	GO:0006207
75226	GO:0004152
75226	GO:0004158
75230	GO:0016491
75230	GO:0008152
75230	GO:0004316
75247	GO:0017111
75247	GO:0000166
75247	GO:0005524
75258	GO:0008234
75258	GO:0006508
75258	GO:0016946
75258	GO:0004197
75260	GO:0006350
75260	GO:0003899
75260	GO:0003677
75271	GO:0005554
75271	GO:0051339
75271	GO:0016829
75290	GO:0005525
75290	GO:0003924
75290	GO:0008549
75294	GO:0008152
75294	GO:0003824
75294	GO:0004084
75295	GO:0005992
75295	GO:0003825
75295	GO:0004805
75304	GO:0006413
75304	GO:0005851
75304	GO:0005525
75304	GO:0003743
75311	GO:0006508
75311	GO:0004182
75311	GO:0007242
75311	GO:0007165
75311	GO:0004629
75311	GO:0006629
75311	GO:0004435
75316	GO:0005524
75316	GO:0003677
75316	GO:0008026
75316	GO:0004386
75316	GO:0003676
75316	GO:0042626
75316	GO:0042625
75316	GO:0042624
75316	GO:0042623
75316	GO:0017116
75316	GO:0016887
75316	GO:0015616
75316	GO:0015462
75316	GO:0008186
75316	GO:0008094
75316	GO:0004004
75316	GO:0004003
75324	GO:0006418
75324	GO:0005524
75324	GO:0004812
75324	GO:0006433
75324	GO:0004827
75324	GO:0006412
75324	GO:0005737
75336	GO:0046921
75336	GO:0046920
75336	GO:0046527
75336	GO:0042283
75336	GO:0042281
75336	GO:0019187
75336	GO:0019112
75336	GO:0018718
75336	GO:0018717
75336	GO:0018716
75336	GO:0018715
75336	GO:0016759
75336	GO:0016758
75336	GO:0016253
75336	GO:0008921
75336	GO:0008417
75336	GO:0008378
75336	GO:0008376
75336	GO:0008375
75336	GO:0004583
75336	GO:0004576
75336	GO:0004376
75336	GO:0003980
75336	GO:0000033
75336	GO:0000030
75336	GO:0000026
75336	GO:0000009
75347	GO:0016020
75347	GO:0015992
75347	GO:0015662
75347	GO:0005524
75347	GO:0006812
75347	GO:0006810
75347	GO:0005215
75347	GO:0008152
75347	GO:0003824
75347	GO:0015085
75347	GO:0006816
75347	GO:0005509
75347	GO:0005388
75347	GO:0016820
75368	GO:0003988
75383	GO:0016491
75383	GO:0008152
75383	GO:0004090
75403	GO:0031071
75409	GO:0016020
75409	GO:0015662
75409	GO:0006812
75409	GO:0005524
75409	GO:0008152
75409	GO:0003824
75409	GO:0016887
75409	GO:0016021
75409	GO:0004012
75414	GO:0016757
75414	GO:0008152
75414	GO:0004048
75414	GO:0000162
75418	GO:0008270
75418	GO:0005634
75418	GO:0003676
75421	GO:0016020
75421	GO:0006493
75421	GO:0000030
75421	GO:0004169
75428	GO:0003676
75430	GO:0016020
75430	GO:0006865
75430	GO:0005279
75430	GO:0016021
75430	GO:0015359
75430	GO:0006810
75450	GO:0005524
75450	GO:0003677
75450	GO:0008026
75450	GO:0004386
75450	GO:0003676
75450	GO:0042626
75450	GO:0042625
75450	GO:0042624
75450	GO:0042623
75450	GO:0017116
75450	GO:0016887
75450	GO:0015616
75450	GO:0015462
75450	GO:0008186
75450	GO:0008094
75450	GO:0004004
75450	GO:0004003
75468	GO:0006118
75468	GO:0004497
75468	GO:0008270
75468	GO:0008237
75468	GO:0006508
75468	GO:0008398
75470	GO:0006355
75470	GO:0003677
75470	GO:0000160
75472	GO:0045449
75472	GO:0005634
75472	GO:0003700
75506	GO:0006164
75506	GO:0004643
75506	GO:0003937
75514	GO:0016020
75514	GO:0006810
75514	GO:0005488
75518	GO:0006281
75518	GO:0005622
75518	GO:0017103
75518	GO:0016779
75518	GO:0008905
75518	GO:0008723
75518	GO:0008193
75518	GO:0008192
75518	GO:0004779
75518	GO:0003896
75518	GO:0003724
75518	GO:0003720
75529	GO:0046080
75529	GO:0016787
75529	GO:0004170
75534	GO:0003676
75535	GO:0008081
75535	GO:0005966
75535	GO:0004434
75535	GO:0004120
75535	GO:0004119
75535	GO:0004118
75535	GO:0004117
75535	GO:0004116
75535	GO:0004115
75535	GO:0004112
75547	GO:0007264
75547	GO:0005525
75547	GO:0006886
75547	GO:0015031
75551	GO:0008152
75551	GO:0003951
75564	GO:0006412
75564	GO:0005840
75564	GO:0005622
75564	GO:0003735
75566	GO:0051082
75566	GO:0031072
75566	GO:0006457
75568	GO:0006118
75568	GO:0005489
75568	GO:0004791
75580	GO:0008270
75580	GO:0005634
75580	GO:0003676
75589	GO:0006084
75589	GO:0004421
75593	GO:0016020
75593	GO:0005777
75603	GO:0016020
75603	GO:0008158
75609	GO:0006412
75609	GO:0005840
75609	GO:0005622
75609	GO:0003735
75646	GO:0008757
75646	GO:0030792
75646	GO:0019702
75646	GO:0018707
75646	GO:0018423
75646	GO:0016436
75646	GO:0016435
75646	GO:0016434
75646	GO:0016433
75646	GO:0016431
75646	GO:0016427
75646	GO:0016426
75646	GO:0016424
75646	GO:0016423
75646	GO:0016300
75646	GO:0016279
75646	GO:0016278
75646	GO:0016274
75646	GO:0016273
75646	GO:0016205
75646	GO:0009383
75646	GO:0009008
75646	GO:0008650
75646	GO:0008649
75646	GO:0008425
75646	GO:0008326
75646	GO:0008276
75646	GO:0008175
75646	GO:0008174
75646	GO:0008173
75646	GO:0008172
75646	GO:0008171
75646	GO:0008170
75646	GO:0008169
75646	GO:0008168
75646	GO:0003880
75646	GO:0000179
75655	GO:0006355
75655	GO:0003700
75664	GO:0008026
75664	GO:0005524
75664	GO:0004386
75664	GO:0003676
75664	GO:0016491
75664	GO:0016020
75664	GO:0006118
75664	GO:0042626
75664	GO:0042625
75664	GO:0042624
75664	GO:0042623
75664	GO:0017116
75664	GO:0016887
75664	GO:0015616
75664	GO:0015462
75664	GO:0008186
75664	GO:0008094
75664	GO:0004004
75664	GO:0004003
75672	GO:0008270
75672	GO:0005634
75672	GO:0003676
75672	GO:0016462
75672	GO:0008152
75672	GO:0000287
75689	GO:0006420
75689	GO:0005524
75689	GO:0004814
75689	GO:0006418
